Path Token Count,Average Domain Token,Entropy URL,Charcomp Vowels,Charcomp Ace,Path Url Ratio,Domain URL Ratio,Symbol Count URL,URL Type
9,3.25,0.669857265,31,15,0.7809524,0.15238096,11,malware
9,3.25,0.669857265,31,15,0.7809524,0.15238096,11,malware
9,3.25,0.669857265,31,15,0.7809524,0.15238096,11,malware
11,3.5,0.753431786,10,9,0.7714286,0.16190477,10,malware
11,3.5,0.753431786,10,9,0.7714286,0.16190477,10,malware
7,7.5,0.632229978,26,11,0.7809524,0.15238096,3,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
14,6.6666665,0.645264348,17,17,0.72380954,0.20952381,15,malware
11,3.25,0.750058036,12,10,0.77884614,0.15384616,10,malware
11,3.25,0.750058036,12,10,0.77884614,0.15384616,10,malware
11,3.25,0.747011518,7,6,0.77884614,0.15384616,10,malware
11,3.25,0.747011518,7,6,0.77884614,0.15384616,10,malware
6,3.25,0.68336972,5,9,0.77884614,0.15384616,7,malware
6,3.25,0.68336972,5,9,0.77884614,0.15384616,7,malware
14,7,0.643643328,25,17,0.71153843,0.22115384,4,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
18,4.3333335,0.699104103,18,10,0.78846157,0.14423077,17,malware
10,6.5,0.673180424,23,15,0.79611653,0.13592233,13,malware
13,7,0.653837077,23,9,0.70873785,0.22330096,4,malware
13,7,0.653837077,23,9,0.70873785,0.22330096,4,malware
8,7,0.640774295,17,15,0.70873785,0.22330096,10,malware
8,7,0.640774295,17,15,0.70873785,0.22330096,10,malware
14,7.6666665,0.674566521,16,12,0.6893204,0.24271844,13,malware
14,7.6666665,0.674566521,16,12,0.6893204,0.24271844,13,malware
14,7.6666665,0.674566521,16,12,0.6893204,0.24271844,13,malware
14,7.6666665,0.674566521,16,12,0.6893204,0.24271844,13,malware
14,7.6666665,0.674566521,16,12,0.6893204,0.24271844,13,malware
4,4.3333335,0.802125685,7,8,0.78640777,0.14563107,6,malware
4,4.3333335,0.802125685,7,8,0.78640777,0.14563107,6,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
16,6,0.679868071,24,15,0.8039216,0.12745099,14,malware
11,6.5,0.682931921,23,13,0.7941176,0.13725491,13,malware
12,6.3333335,0.662891026,18,14,0.7254902,0.20588236,10,malware
13,5,0.627163639,27,22,0.8235294,0.10784314,4,malware
10,7.5,0.640375948,27,13,0.7745098,0.15686275,3,malware
6,4,0.704533644,7,9,0.7941176,0.13725491,6,malware
6,4,0.704533644,7,9,0.7941176,0.13725491,6,malware
6,4,0.704533644,7,9,0.7941176,0.13725491,6,malware
14,2.5,0.695887043,25,12,0.8712871,0.05940594,6,malware
14,2.5,0.695887043,25,12,0.8712871,0.05940594,6,malware
14,2.5,0.695887043,25,12,0.8712871,0.05940594,6,malware
14,2.5,0.695887043,25,12,0.8712871,0.05940594,6,malware
14,2.5,0.695887043,25,12,0.8712871,0.05940594,6,malware
13,5,0.625616504,26,24,0.8217822,0.10891089,4,malware
14,6.6666665,0.6844985,16,12,0.7128713,0.21782178,15,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
13,7.6666665,0.642618505,17,15,0.6831683,0.24752475,14,malware
17,5.3333335,0.689679245,13,9,0.75247526,0.17821783,18,malware
17,5.3333335,0.689679245,13,9,0.75247526,0.17821783,18,malware
10,6.3333335,0.65959327,20,10,0.72,0.21,10,malware
10,6.3333335,0.65959327,20,10,0.72,0.21,10,malware
10,6.3333335,0.65959327,20,10,0.72,0.21,10,malware
10,6.3333335,0.655184176,18,13,0.72,0.21,11,malware
10,6.3333335,0.655184176,18,13,0.72,0.21,11,malware
10,6.3333335,0.655184176,18,13,0.72,0.21,11,malware
10,6.3333335,0.655184176,18,13,0.72,0.21,11,malware
10,6.3333335,0.655184176,18,13,0.72,0.21,11,malware
10,6.3333335,0.655184176,18,13,0.72,0.21,11,malware
13,5,0.632962157,25,22,0.82,0.11,4,malware
11,7.5,0.647241292,29,12,0.77,0.16,3,malware
11,7.5,0.647241292,29,12,0.77,0.16,3,malware
11,7.5,0.647241292,29,12,0.77,0.16,3,malware
11,7.5,0.640287118,23,9,0.77,0.16,3,malware
11,7.5,0.640287118,23,9,0.77,0.16,3,malware
11,7.5,0.640287118,23,9,0.77,0.16,3,malware
11,7.5,0.640287118,23,9,0.77,0.16,3,malware
11,7.5,0.640287118,23,9,0.77,0.16,3,malware
11,7.5,0.640287118,23,9,0.77,0.16,3,malware
10,7.5,0.63673442,26,13,0.77,0.16,3,malware
10,7.5,0.63673442,26,13,0.77,0.16,3,malware
10,4,0.722459663,18,14,0.79,0.14,15,malware
15,6,0.708845007,16,11,0.8,0.13,13,malware
15,6,0.708845007,16,11,0.8,0.13,13,malware
15,6,0.708845007,16,11,0.8,0.13,13,malware
15,6,0.708845007,16,11,0.8,0.13,13,malware
15,6,0.708845007,16,11,0.8,0.13,13,malware
16,2.5,0.673034886,24,8,0.86868685,0.060606062,6,malware
16,2.5,0.673034886,24,8,0.86868685,0.060606062,6,malware
16,2.5,0.673034886,24,8,0.86868685,0.060606062,6,malware
16,2.5,0.673034886,24,8,0.86868685,0.060606062,6,malware
13,2.5,0.702337034,23,8,0.86868685,0.060606062,6,malware
13,2.5,0.702337034,23,8,0.86868685,0.060606062,6,malware
14,2.5,0.682113202,30,13,0.86868685,0.060606062,6,malware
14,2.5,0.682113202,30,13,0.86868685,0.060606062,6,malware
14,2.5,0.682113202,30,13,0.86868685,0.060606062,6,malware
14,2.5,0.682113202,30,13,0.86868685,0.060606062,6,malware
13,2.5,0.696684939,25,13,0.86868685,0.060606062,6,malware
13,2.5,0.696684939,25,13,0.86868685,0.060606062,6,malware
13,2.5,0.696684939,25,13,0.86868685,0.060606062,6,malware
10,4.6666665,0.728804317,11,9,0.7676768,0.16161616,10,malware
10,4.6666665,0.728804317,11,9,0.7676768,0.16161616,10,malware
10,6.3333335,0.669170314,22,12,0.7171717,0.21212122,10,malware
13,5,0.639384108,24,21,0.8181818,0.11111111,4,malware
13,5,0.639384108,24,21,0.8181818,0.11111111,4,malware
13,5,0.633908573,25,22,0.8181818,0.11111111,4,malware
9,7.5,0.643244499,25,14,0.7676768,0.16161616,3,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
18,4.3333335,0.717351303,16,9,0.7777778,0.15151516,17,malware
11,7,0.643482737,23,15,0.6969697,0.23232323,4,malware
11,7,0.643482737,23,15,0.6969697,0.23232323,4,malware
15,7.6666665,0.683561222,12,9,0.67676765,0.25252524,14,malware
15,7.6666665,0.683561222,12,9,0.67676765,0.25252524,14,malware
15,7.6666665,0.683561222,12,9,0.67676765,0.25252524,14,malware
15,7.6666665,0.683561222,12,9,0.67676765,0.25252524,14,malware
15,7.6666665,0.683561222,12,9,0.67676765,0.25252524,14,malware
15,7.6666665,0.696748695,11,5,0.67676765,0.25252524,14,malware
15,7.6666665,0.696748695,11,5,0.67676765,0.25252524,14,malware
15,5.3333335,0.68272587,17,15,0.74747473,0.18181819,14,malware
19,5.5,0.67866015,16,9,0.8061224,0.12244898,15,malware
19,5.5,0.67866015,16,9,0.8061224,0.12244898,15,malware
10,6.3333335,0.671805626,21,13,0.71428573,0.21428572,10,malware
12,6.3333335,0.664918697,19,17,0.71428573,0.21428572,10,malware
12,6.3333335,0.680764237,18,14,0.71428573,0.21428572,15,malware
13,5,0.630779378,24,21,0.81632656,0.1122449,4,malware
13,5,0.636700017,24,22,0.81632656,0.1122449,4,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
17,7,0.683938758,13,9,0.7755102,0.15306123,17,malware
10,4.75,0.753483327,9,10,0.70408165,0.2244898,12,malware
10,4.75,0.753483327,9,10,0.70408165,0.2244898,12,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
18,4,0.706599996,17,10,0.78571427,0.14285715,17,malware
11,4,0.717682819,6,6,0.78571427,0.14285715,9,malware
11,4,0.717682819,6,6,0.78571427,0.14285715,9,malware
11,4,0.717682819,6,6,0.78571427,0.14285715,9,malware
13,7.6666665,0.695423433,13,7,0.67346936,0.25510204,12,malware
13,7.6666665,0.695423433,13,7,0.67346936,0.25510204,12,malware
14,5.5,0.659329752,21,16,0.8041237,0.12371134,3,malware
12,4,0.726240713,9,9,0.78350514,0.14432989,10,malware
12,4,0.726240713,9,9,0.78350514,0.14432989,10,malware
12,4,0.726240713,9,9,0.78350514,0.14432989,10,malware
13,6,0.707355668,21,13,0.72164947,0.20618556,11,malware
13,6,0.707355668,21,13,0.72164947,0.20618556,11,malware
13,6,0.707355668,21,13,0.72164947,0.20618556,11,malware
10,7.5,0.6333676,23,9,0.7628866,0.16494845,3,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.715094943,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
18,4,0.724623131,16,9,0.78350514,0.14432989,17,malware
14,2.5,0.694714685,26,20,0.8645833,0.0625,6,malware
14,2.5,0.694714685,26,20,0.8645833,0.0625,6,malware
14,2.5,0.685061047,27,12,0.8645833,0.0625,6,malware
14,2.5,0.685061047,27,12,0.8645833,0.0625,6,malware
14,2.5,0.685061047,27,12,0.8645833,0.0625,6,malware
14,2.5,0.685061047,27,12,0.8645833,0.0625,6,malware
15,2.5,0.688224821,24,8,0.8645833,0.0625,6,malware
15,2.5,0.688224821,24,8,0.8645833,0.0625,6,malware
15,2.5,0.688224821,24,8,0.8645833,0.0625,6,malware
15,2.5,0.688224821,24,8,0.8645833,0.0625,6,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
11,8,0.653981118,16,5,0.65625,0.27083334,9,malware
10,7,0.80637129,13,7,0.7708333,0.15625,8,malware
10,7,0.80637129,13,7,0.7708333,0.15625,8,malware
10,6.3333335,0.673471792,20,16,0.7083333,0.21875,10,malware
10,6.3333335,0.673471792,20,16,0.7083333,0.21875,10,malware
10,6.3333335,0.673471792,20,16,0.7083333,0.21875,10,malware
11,4.3333335,0.71014681,9,7,0.7708333,0.15625,12,malware
11,4.3333335,0.71014681,9,7,0.7708333,0.15625,12,malware
11,4.3333335,0.71014681,9,7,0.7708333,0.15625,12,malware
12,5,0.646743285,23,12,0.8125,0.114583336,4,malware
9,7.5,0.648675342,26,14,0.7604167,0.16666667,3,malware
9,7.5,0.648675342,26,14,0.7604167,0.16666667,3,malware
12,7,0.661706083,21,12,0.6875,0.23958333,4,malware
12,7,0.661706083,21,12,0.6875,0.23958333,4,malware
14,2.5,0.697986088,22,12,0.86315787,0.06315789,6,malware
14,2.5,0.697986088,22,12,0.86315787,0.06315789,6,malware
14,2.5,0.697986088,22,12,0.86315787,0.06315789,6,malware
14,2.5,0.697986088,22,12,0.86315787,0.06315789,6,malware
11,2.5,0.706061077,25,13,0.86315787,0.06315789,6,malware
11,2.5,0.706061077,25,13,0.86315787,0.06315789,6,malware
11,2.5,0.706061077,25,13,0.86315787,0.06315789,6,malware
11,2.5,0.706061077,25,13,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
12,2.5,0.699191183,25,16,0.86315787,0.06315789,6,malware
13,2.5,0.70404022,22,13,0.86315787,0.06315789,6,malware
13,2.5,0.70404022,22,13,0.86315787,0.06315789,6,malware
13,2.5,0.70404022,22,13,0.86315787,0.06315789,6,malware
13,2.5,0.70404022,22,13,0.86315787,0.06315789,6,malware
13,2.5,0.70404022,22,13,0.86315787,0.06315789,6,malware
14,2.5,0.708417413,24,9,0.86315787,0.06315789,6,malware
14,2.5,0.708417413,24,9,0.86315787,0.06315789,6,malware
14,2.5,0.708417413,24,9,0.86315787,0.06315789,6,malware
14,2.5,0.708417413,24,9,0.86315787,0.06315789,6,malware
10,6.5,0.68195955,20,14,0.77894735,0.14736842,12,malware
10,6.5,0.68195955,20,14,0.77894735,0.14736842,12,malware
10,6.5,0.68195955,20,14,0.77894735,0.14736842,12,malware
10,6.5,0.68195955,20,14,0.77894735,0.14736842,12,malware
10,6.5,0.68195955,20,14,0.77894735,0.14736842,12,malware
8,5.3333335,0.613267005,5,7,0.7368421,0.18947369,8,malware
8,5.3333335,0.613267005,5,7,0.7368421,0.18947369,8,malware
8,5.3333335,0.613267005,5,7,0.7368421,0.18947369,8,malware
8,5.3333335,0.667850453,4,5,0.7368421,0.18947369,8,malware
8,5.3333335,0.667850453,4,5,0.7368421,0.18947369,8,malware
8,5.3333335,0.667850453,4,5,0.7368421,0.18947369,8,malware
8,5.3333335,0.625907331,6,6,0.7368421,0.18947369,8,malware
8,5.3333335,0.625907331,6,6,0.7368421,0.18947369,8,malware
8,5.3333335,0.625907331,6,6,0.7368421,0.18947369,8,malware
11,5,0.63377011,25,13,0.8105263,0.11578947,4,malware
15,7,0.669115916,17,12,0.76842105,0.15789473,11,malware
15,7,0.669115916,17,12,0.76842105,0.15789473,11,malware
11,3.6666667,0.732548992,14,7,0.7894737,0.10526316,20,malware
11,3.6666667,0.732548992,14,7,0.7894737,0.10526316,20,malware
11,3.6666667,0.732548992,14,7,0.7894737,0.10526316,20,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.735943478,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,4.3333335,0.739571953,24,15,0.76842105,0.15789473,12,malware
8,7,0.648589343,19,17,0.68421054,0.24210526,10,malware
8,7,0.648589343,19,17,0.68421054,0.24210526,10,malware
8,7,0.635373239,15,15,0.68421054,0.24210526,10,malware
16,2.5,0.691353611,18,9,0.86170214,0.06382979,6,malware
16,2.5,0.691353611,18,9,0.86170214,0.06382979,6,malware
16,2.5,0.691353611,18,9,0.86170214,0.06382979,6,malware
16,2.5,0.691353611,18,9,0.86170214,0.06382979,6,malware
14,2.5,0.698838458,26,13,0.86170214,0.06382979,6,malware
14,2.5,0.698838458,26,13,0.86170214,0.06382979,6,malware
14,2.5,0.691513213,26,13,0.86170214,0.06382979,6,malware
14,2.5,0.691513213,26,13,0.86170214,0.06382979,6,malware
14,2.5,0.691513213,26,13,0.86170214,0.06382979,6,malware
14,2.5,0.691513213,26,13,0.86170214,0.06382979,6,malware
14,2.5,0.699320258,24,12,0.86170214,0.06382979,6,malware
14,2.5,0.699320258,24,12,0.86170214,0.06382979,6,malware
14,2.5,0.699320258,24,12,0.86170214,0.06382979,6,malware
11,6.5,0.692911719,20,12,0.7765958,0.14893617,12,malware
11,4,0.696005722,11,5,0.7765958,0.14893617,9,malware
11,4,0.696005722,11,5,0.7765958,0.14893617,9,malware
11,4,0.696005722,11,5,0.7765958,0.14893617,9,malware
11,4,0.71255017,11,5,0.7765958,0.14893617,9,malware
11,4,0.71255017,11,5,0.7765958,0.14893617,9,malware
11,4,0.71255017,11,5,0.7765958,0.14893617,9,malware
10,6.3333335,0.661796473,20,9,0.70212764,0.22340426,10,malware
11,6.6666665,0.702849459,15,7,0.69148934,0.23404256,10,malware
11,6.6666665,0.702849459,15,7,0.69148934,0.23404256,10,malware
8,5.6666665,0.758091411,21,21,0.7234042,0.20212767,10,malware
8,5.6666665,0.758091411,21,21,0.7234042,0.20212767,10,malware
8,5.6666665,0.758091411,21,21,0.7234042,0.20212767,10,malware
14,5.5,0.68193933,18,12,0.79787236,0.12765957,3,malware
14,5.5,0.68193933,18,12,0.79787236,0.12765957,3,malware
11,5,0.6418148,25,12,0.80851066,0.11702128,4,malware
11,5,0.648556241,23,13,0.80851066,0.11702128,4,malware
10,4.3333335,0.722812079,16,8,0.7659575,0.15957446,8,malware
10,4.3333335,0.722812079,16,8,0.7659575,0.15957446,8,malware
10,4.3333335,0.722812079,16,8,0.7659575,0.15957446,8,malware
8,4,0.741455324,24,15,0.7765958,0.14893617,12,malware
8,4,0.741455324,24,15,0.7765958,0.14893617,12,malware
8,4,0.741455324,24,15,0.7765958,0.14893617,12,malware
